DateTime;StationName;rtu_id;PEnt;PSal;Pmed_1;Tmed_1;Qinst_1;AcDia_1;AcAnt_1
10/02/2022 09:05:00 a.m.;Toledo;21;46.219;37.465;46.219;25.613;48.581;114.716;996.833
10/02/2022 10:05:00 a.m.;Sudoeste;7;36.493;25.134;25.134;19.733;44.8;151.343;866.31
10/02/2022 10:05:00 a.m.;Toledo;21;46.133;37.239;46.133;26.814;48.81;163.235;996.833
10/02/2022 11:05:00 a.m.;Sudoeste;7;36.091;25.131;25.131;19.876;44.144;195.635;866.31
10/02/2022 11:05:00 a.m.;Toledo;21;46.089;37.23;46.089;27.497;51.515;213.988;996.833
10/02/2022 12:05:00 p.m.;Sudoeste;7;35.999;25.115;25.115;20.084;46.087;241.072;866.31
10/02/2022 12:05:00 p.m.;Toledo;21;46.089;37.282;46.089;27.99;51.348;265.248;996.833
10/02/2022 01:05:00 p.m.;Sudoeste;7;35.563;25.112;25.112;20.193;49.131;289.232;866.31
10/02/2022 01:05:00 p.m.;Toledo;21;46.031;37.057;46.031;27.978;54.345;316.973;996.833
10/02/2022 02:05:00 p.m.;Sudoeste;7;;;;;;;
10/02/2022 02:05:00 p.m.;Toledo;21;45.897;37.278;45.897;27.514;54.852;372.392;996.833
10/02/2022 03:05:00 p.m.;Sudoeste;7;36.343;25.121;25.121;20.359;43.318;380.118;866.31
10/02/2022 03:05:00 p.m.;Toledo;21;45.824;37.739;45.824;28.466;47.955;425.087;996.833
10/02/2022 04:05:00 p.m.;Sudoeste;7;36.798;25.128;25.128;20.222;39.937;419.485;866.31
10/02/2022 04:05:00 p.m.;Toledo;21;45.723;37.777;45.723;28.486;42.292;469.746;996.833
10/02/2022 05:05:00 p.m.;Sudoeste;7;36.88;25.112;25.112;20.222;39.785;458.235;866.31
10/02/2022 05:05:00 p.m.;Toledo;21;45.612;37.667;45.612;26.96;42.6;512.299;996.833
10/02/2022 06:05:00 p.m.;Sudoeste;7;36.565;25.154;25.154;19.924;41.276;500.171;866.31
10/02/2022 06:05:00 p.m.;Toledo;21;45.549;37.33;45.549;26.321;44.784;555.556;996.833
10/02/2022 07:05:00 p.m.;Sudoeste;7;36.87;25.15;25.15;19.614;43.247;544.049;866.31
10/02/2022 07:05:00 p.m.;Toledo;21;45.472;37.47;45.472;25.678;52.205;604.6;996.833
10/02/2022 08:05:00 p.m.;Sudoeste;7;37.393;25.15;25.15;19.132;43.91;586.895;866.31
10/02/2022 08:05:00 p.m.;Toledo;21;45.405;37.902;45.405;24.014;51.359;656.858;996.833
10/02/2022 09:05:00 p.m.;Sudoeste;7;37.432;25.15;25.15;18.787;47.728;632.69;866.31
10/02/2022 09:05:00 p.m.;Toledo;21;45.299;37.864;45.299;23.342;54.047;708.615;996.833
10/02/2022 10:05:00 p.m.;Sudoeste;7;37.843;25.173;25.173;18.371;43.835;678.428;866.31
10/02/2022 10:05:00 p.m.;Toledo;21;45.246;38.095;45.246;23;54.46;763.381;996.833
10/02/2022 11:05:00 p.m.;Sudoeste;7;38.801;25.202;25.202;18.237;35.429;718.428;866.31
10/02/2022 11:05:00 p.m.;Toledo;21;45.28;38.715;45.28;22.638;45.334;815.021;996.833
11/02/2022 12:05:00 a.m.;Sudoeste;7;39.426;25.225;25.225;17.937;29.5;750.318;866.31
11/02/2022 12:05:00 a.m.;Toledo;21;45.458;38.955;45.458;22.789;35.718;854.811;996.833
11/02/2022 01:05:00 a.m.;Sudoeste;7;39.735;25.244;25.244;17.94;24.031;777.054;866.31
11/02/2022 01:05:00 a.m.;Toledo;21;45.665;39.152;45.665;22.76;32.14;888.702;996.833
11/02/2022 02:05:00 a.m.;Sudoeste;7;40.263;25.273;25.273;17.771;15.516;797.238;866.31
11/02/2022 02:05:00 a.m.;Toledo;21;45.921;39.44;45.921;22.447;20.613;915.969;996.833
11/02/2022 03:05:00 a.m.;Sudoeste;7;40.379;25.28;25.28;17.62;15.523;813.162;866.31
11/02/2022 03:05:00 a.m.;Toledo;21;46.118;39.397;46.118;22.366;18.935;935.065;996.833
11/02/2022 04:05:00 a.m.;Sudoeste;7;40.418;25.293;25.293;17.771;15.24;828.322;866.31
11/02/2022 04:05:00 a.m.;Toledo;21;46.244;39.45;46.244;22.113;16.973;953.764;996.833
11/02/2022 05:05:00 a.m.;Sudoeste;7;40.079;25.264;25.264;18.074;16.052;843.724;866.31
11/02/2022 05:05:00 a.m.;Toledo;21;46.297;39.301;46.297;21.955;17.209;970.812;996.833
11/02/2022 06:05:00 a.m.;Sudoeste;7;39.784;25.254;25.254;17.477;23.938;2.061;861.801
11/02/2022 06:05:00 a.m.;Toledo;21;46.258;38.705;46.258;20.257;18.349;3.434;984.926
11/02/2022 07:05:00 a.m.;Sudoeste;7;39.503;25.257;25.257;17.441;29.403;26.608;861.801
11/02/2022 07:05:00 a.m.;Toledo;21;46.065;38.378;46.065;19.952;31.783;29.097;984.926
11/02/2022 08:05:00 a.m.;Sudoeste;7;39.087;25.235;25.235;17.588;39.414;62.356;861.801
11/02/2022 08:05:00 a.m.;Toledo;21;45.737;38.215;45.737;19.899;44.531;68.116;984.926
11/02/2022 09:05:00 a.m.;Sudoeste;7;39.227;25.241;25.241;17.445;39.099;101.441;861.801
11/02/2022 09:05:00 a.m.;Toledo;21;45.4;38.325;45.4;19.899;46.395;114.406;984.926
11/02/2022 10:05:00 a.m.;Sudoeste;7;38.971;25.225;25.225;17.294;43.056;143.736;861.801
11/02/2022 10:05:00 a.m.;Toledo;21;45.087;38.162;45.087;19.907;48.716;161.556;984.926
11/02/2022 11:05:00 a.m.;Sudoeste;7;38.772;25.209;25.209;17.285;46.258;189.113;861.801
11/02/2022 11:05:00 a.m.;Toledo;21;44.773;38.09;44.773;19.753;52.038;211.719;984.926
11/02/2022 12:05:00 p.m.;Sudoeste;7;38.206;25.192;25.192;17.576;51.711;238.421;861.801
11/02/2022 12:05:00 p.m.;Toledo;21;44.494;37.893;44.494;20.99;56.518;265.373;984.926
11/02/2022 01:05:00 p.m.;Sudoeste;7;37.775;25.192;25.192;18.039;53.297;291.574;861.801
11/02/2022 01:05:00 p.m.;Toledo;21;44.21;37.758;44.21;21.784;62.311;325.41;984.926
11/02/2022 02:05:00 p.m.;Sudoeste;7;37.693;25.176;25.176;18.074;53.969;346.393;861.801
11/02/2022 02:05:00 p.m.;Toledo;21;43.911;37.58;43.911;23.041;61.618;387.623;984.926
11/02/2022 03:05:00 p.m.;Sudoeste;7;38.119;25.205;25.205;18.036;47.103;397.215;861.801
11/02/2022 03:05:00 p.m.;Toledo;21;43.728;37.912;43.728;22.764;59.04;448.164;984.926
11/02/2022 04:05:00 p.m.;Sudoeste;7;38.1;25.192;25.192;18.183;44.033;441.748;861.801
11/02/2022 04:05:00 p.m.;Toledo;21;43.742;38.196;43.742;22.443;52.896;503.311;984.926
11/02/2022 05:05:00 p.m.;Sudoeste;7;38.235;25.202;25.202;18.186;44.494;486.009;861.801
11/02/2022 05:05:00 p.m.;Toledo;21;44.287;38.321;44.287;22.284;51.154;555.431;984.926
11/02/2022 06:05:00 p.m.;Sudoeste;7;38.356;25.196;25.196;17.886;49.072;530.988;861.801
11/02/2022 06:05:00 p.m.;Toledo;21;44.687;38.292;44.687;21.959;53.285;607.556;984.926
11/02/2022 07:05:00 p.m.;Sudoeste;7;;;;;;;
11/02/2022 07:05:00 p.m.;Toledo;21;44.933;38.056;44.933;21.938;55.425;662.142;984.926
11/02/2022 08:05:00 p.m.;Sudoeste;7;38.235;25.212;25.212;17.889;50.212;630.119;861.801
11/02/2022 08:05:00 p.m.;Toledo;21;45.111;37.926;45.111;21.621;57.143;718.514;984.926
11/02/2022 09:05:00 p.m.;Sudoeste;7;38.453;25.209;25.209;17.576;51.786;680.758;861.801
11/02/2022 09:05:00 p.m.;Toledo;21;45.121;37.898;45.121;21.291;61.891;778.031;984.926
11/02/2022 10:05:00 p.m.;Sudoeste;7;38.879;25.228;25.228;17.425;45.701;731.635;861.801
11/02/2022 10:05:00 p.m.;Toledo;21;45.072;38.2;45.072;20.835;60.655;839.627;984.926
11/02/2022 11:05:00 p.m.;Sudoeste;7;;;;;;;
11/02/2022 11:05:00 p.m.;Toledo;21;45.169;38.796;45.169;20.343;46.38;894.94;984.926
12/02/2022 12:05:00 a.m.;Sudoeste;7;40.273;25.283;25.283;16.978;30.223;807.967;861.801
12/02/2022 12:05:00 a.m.;Toledo;21;45.434;39.109;45.434;19.415;36.734;936.848;984.926
12/02/2022 01:05:00 a.m.;Sudoeste;7;40.665;25.306;25.306;16.512;23.15;835.453;861.801
12/02/2022 01:05:00 a.m.;Toledo;21;45.776;39.291;45.776;19.704;30.573;970.157;984.926
12/02/2022 02:05:00 a.m.;Sudoeste;7;40.926;25.406;25.406;16.361;14.435;857.615;861.801
12/02/2022 02:05:00 a.m.;Toledo;21;46.109;39.349;46.109;19.541;25.165;996.743;984.926
12/02/2022 03:05:00 a.m.;Sudoeste;7;;;;;;;
12/02/2022 03:05:00 a.m.;Toledo;21;46.436;39.45;46.436;18.923;16.532;1015.375;984.926
12/02/2022 04:05:00 a.m.;Sudoeste;7;40.878;25.338;25.338;16.045;13.042;886.583;861.801
12/02/2022 04:05:00 a.m.;Toledo;21;46.663;39.373;46.663;18.857;16.809;1032.084;984.926
12/02/2022 05:05:00 a.m.;Sudoeste;7;41.149;25.338;25.338;16.042;13.154;900.111;861.801
12/02/2022 05:05:00 a.m.;Toledo;21;46.562;39.421;46.562;18.731;16.632;1049.11;984.926
12/02/2022 06:05:00 a.m.;Sudoeste;7;40.8;25.325;25.325;16.515;18.321;1.764;914.358
12/02/2022 06:05:00 a.m.;Toledo;21;46.489;39.133;46.489;19.313;16.884;3.476;1062.228
12/02/2022 07:05:00 a.m.;Sudoeste;7;40.171;25.306;25.306;16.646;22.764;20.741;914.358
12/02/2022 07:05:00 a.m.;Toledo;21;46.427;38.556;46.427;19.309;18.718;20.784;1062.228
12/02/2022 08:05:00 a.m.;Sudoeste;7;39.222;25.267;25.267;17.537;30.08;46.988;914.358
12/02/2022 08:05:00 a.m.;Toledo;21;46.219;38.21;46.219;20.412;31.333;48.416;1062.228
12/02/2022 09:05:00 a.m.;Sudoeste;7;38.342;25.228;25.228;18.291;36.164;80.991;914.358
12/02/2022 09:05:00 a.m.;Toledo;21;46.239;37.696;46.239;22.805;40.823;85.537;1062.228
12/02/2022 10:05:00 a.m.;Sudoeste;7;36.594;25.17;25.17;18.621;50.911;128.009;914.358
12/02/2022 10:05:00 a.m.;Toledo;21;46.2;37.427;46.2;23.033;56.98;135.284;1062.228
12/02/2022 11:05:00 a.m.;Sudoeste;7;37.035;25.163;25.163;18.467;52.494;179.344;914.358
12/02/2022 11:05:00 a.m.;Toledo;21;46.142;37.422;46.142;23.566;59.046;193.497;1062.228
12/02/2022 12:05:00 p.m.;Sudoeste;7;36.076;25.141;25.141;18.752;56.279;234.663;914.358
12/02/2022 12:05:00 p.m.;Toledo;21;46.031;37.273;46.031;23.888;63.898;254.816;1062.228
12/02/2022 01:05:00 p.m.;Sudoeste;7;35.844;25.128;25.128;18.752;59.022;293.448;914.358
12/02/2022 01:05:00 p.m.;Toledo;21;45.901;37.249;45.901;24.083;67.429;320.64;1062.228
12/02/2022 02:05:00 p.m.;Sudoeste;7;35.931;25.128;25.128;18.748;56.938;351.353;914.358
12/02/2022 02:05:00 p.m.;Toledo;21;45.815;37.258;45.815;24.25;66.712;387.806;1062.228
12/02/2022 03:05:00 p.m.;Sudoeste;7;36.681;25.144;25.144;18.931;49.439;405.241;914.358
12/02/2022 03:05:00 p.m.;Toledo;21;45.815;37.686;45.815;25.198;60.166;452.83;1062.228
12/02/2022 04:05:00 p.m.;Sudoeste;7;37.122;25.16;25.16;18.931;44.993;451.998;914.358
12/02/2022 04:05:00 p.m.;Toledo;21;45.921;37.801;45.921;25.096;51.801;506.874;1062.228
12/02/2022 05:05:00 p.m.;Sudoeste;7;37.669;25.157;25.157;18.784;43.294;495.416;914.358
12/02/2022 05:05:00 p.m.;Toledo;21;46.012;37.907;46.012;23.855;49.227;557.358;1062.228
12/02/2022 06:05:00 p.m.;Sudoeste;7;37.853;25.186;25.186;18.816;40.81;539.529;914.358
12/02/2022 06:05:00 p.m.;Toledo;21;46.085;37.974;46.085;23.542;49.737;606.506;1062.228
12/02/2022 07:05:00 p.m.;Sudoeste;7;38.424;25.215;25.215;18.18;37.294;577.045;914.358
12/02/2022 07:05:00 p.m.;Toledo;21;46.282;38.373;46.282;23.835;44.738;654.007;1062.228
12/02/2022 08:05:00 p.m.;Sudoeste;7;38.859;25.222;25.222;17.716;40.22;615.62;914.358
12/02/2022 08:05:00 p.m.;Toledo;21;46.465;38.364;46.465;22.638;45.592;699.152;1062.228
12/02/2022 09:05:00 p.m.;Sudoeste;7;38.53;25.222;25.222;17.732;43.28;658.646;914.358
12/02/2022 09:05:00 p.m.;Toledo;21;46.518;37.965;46.518;22.268;47.549;745.461;1062.228
12/02/2022 10:05:00 p.m.;Sudoeste;7;38.646;25.222;25.222;17.719;45.035;704.743;914.358
12/02/2022 10:05:00 p.m.;Toledo;21;46.446;38.018;46.446;21.893;56.238;799.097;1062.228
12/02/2022 11:05:00 p.m.;Sudoeste;7;39.711;25.231;25.231;17.422;37.634;745.411;914.358
12/02/2022 11:05:00 p.m.;Toledo;21;46.451;38.681;46.451;21.873;49.949;853.948;1062.228
13/02/2022 12:05:00 a.m.;Sudoeste;7;40.418;25.28;25.28;17.112;29.924;778.711;914.358
13/02/2022 12:05:00 a.m.;Toledo;21;46.634;38.993;46.634;21.242;37.064;895.857;1062.228
13/02/2022 01:05:00 a.m.;Sudoeste;7;40.703;25.286;25.286;16.828;24.701;805.234;914.358
13/02/2022 01:05:00 a.m.;Toledo;21;46.846;39.07;46.846;21.397;30.252;928.446;1062.228
13/02/2022 02:05:00 a.m.;Sudoeste;7;41.028;25.309;25.309;16.646;20.411;827.327;914.358
13/02/2022 02:05:00 a.m.;Toledo;21;47.087;39.243;47.087;21.202;25.205;956.253;1062.228
13/02/2022 03:05:00 a.m.;Sudoeste;7;41.691;25.367;25.367;14.229;0;832.905;914.358
13/02/2022 03:05:00 a.m.;Toledo;21;47.386;39.81;47.386;19.818;6.717;971.706;1062.228
13/02/2022 04:05:00 a.m.;Sudoeste;7;41.575;25.354;25.354;13.018;0;832.905;914.358
13/02/2022 04:05:00 a.m.;Toledo;21;47.69;39.551;47.69;17.925;0;972.177;1062.228
13/02/2022 05:05:00 a.m.;Sudoeste;7;41.439;25.348;25.348;12.257;0;832.905;914.358
13/02/2022 05:05:00 a.m.;Toledo;21;47.96;39.33;47.96;18.1;0;972.177;1062.228
13/02/2022 06:05:00 a.m.;Sudoeste;7;41.333;25.377;25.377;11.802;0;0;832.905
13/02/2022 06:05:00 a.m.;Toledo;21;48.215;39.171;48.215;17.75;0;0;972.177
13/02/2022 07:05:00 a.m.;Sudoeste;7;41.12;25.361;25.361;12.566;0;0;832.905
13/02/2022 07:05:00 a.m.;Toledo;21;48.48;38.993;48.48;18.674;0;0;972.177
13/02/2022 08:05:00 a.m.;Sudoeste;7;39.798;25.322;25.322;16.984;6.851;6.834;832.905
13/02/2022 08:05:00 a.m.;Toledo;21;48.745;38.441;48.745;22.642;13.993;4.93;972.177
13/02/2022 09:05:00 a.m.;Sudoeste;7;38.869;25.273;25.273;18.627;12.843;17.509;832.905
13/02/2022 09:05:00 a.m.;Toledo;21;48.904;38.157;48.904;24.889;14.257;19.056;972.177
13/02/2022 10:05:00 a.m.;Sudoeste;7;37.969;25.27;25.27;19.221;19.567;35.112;832.905
13/02/2022 10:05:00 a.m.;Toledo;21;48.928;37.585;48.928;24.836;23.801;35.788;972.177
13/02/2022 11:05:00 a.m.;Sudoeste;7;37.253;25.235;25.235;19.535;29.457;61.592;832.905
13/02/2022 11:05:00 a.m.;Toledo;21;48.875;37.364;48.875;25.459;36.539;66.004;972.177
13/02/2022 12:05:00 p.m.;Sudoeste;7;36.865;25.225;25.225;19.682;34.359;93.84;832.905
13/02/2022 12:05:00 p.m.;Toledo;21;48.842;37.35;48.842;25.703;41.472;103.571;972.177
13/02/2022 01:05:00 p.m.;Sudoeste;7;36.575;25.209;25.209;19.822;37.433;130.067;832.905
13/02/2022 01:05:00 p.m.;Toledo;21;48.789;37.278;48.789;25.678;44.997;147.022;972.177
13/02/2022 02:05:00 p.m.;Sudoeste;7;36.89;25.218;25.218;19.995;33.066;165.554;832.905
13/02/2022 02:05:00 p.m.;Toledo;21;48.784;37.576;48.784;25.385;44.349;191.732;972.177
13/02/2022 03:05:00 p.m.;Sudoeste;7;37.712;25.225;25.225;20.11;24.964;194.301;832.905
13/02/2022 03:05:00 p.m.;Toledo;21;48.909;38.215;48.909;26.814;31.835;232.271;972.177
13/02/2022 04:05:00 p.m.;Sudoeste;7;38.003;25.241;25.241;20.305;23.552;217.801;832.905
13/02/2022 04:05:00 p.m.;Toledo;21;49.087;38.301;49.087;26.513;27.357;261.503;972.177
13/02/2022 05:05:00 p.m.;Sudoeste;7;38.487;25.257;25.257;20.305;22.188;240.892;832.905
13/02/2022 05:05:00 p.m.;Toledo;21;49.237;38.297;49.237;24.982;27.945;288.749;972.177
13/02/2022 06:05:00 p.m.;Sudoeste;7;38.729;25.267;25.267;19.995;19.534;263.073;832.905
13/02/2022 06:05:00 p.m.;Toledo;21;49.348;38.383;49.348;24.799;27.931;317.101;972.177
13/02/2022 07:05:00 p.m.;Sudoeste;7;38.961;25.254;25.254;19.4;22.227;283.444;832.905
13/02/2022 07:05:00 p.m.;Toledo;21;49.449;38.522;49.449;25.092;26.119;343.898;972.177
13/02/2022 08:05:00 p.m.;Sudoeste;7;38.903;25.273;25.273;18.646;26.075;307.12;832.905
13/02/2022 08:05:00 p.m.;Toledo;21;49.516;38.244;49.516;23.338;26.719;370.242;972.177
13/02/2022 09:05:00 p.m.;Sudoeste;7;38.477;25.27;25.27;18.467;30.169;335.289;832.905
13/02/2022 09:05:00 p.m.;Toledo;21;49.487;37.845;49.487;22.768;38.303;401.852;972.177
13/02/2022 10:05:00 p.m.;Sudoeste;7;38.777;25.277;25.277;18.502;30.408;366.338;832.905
13/02/2022 10:05:00 p.m.;Toledo;21;49.396;38.042;49.396;22.414;41.394;442.81;972.177
13/02/2022 11:05:00 p.m.;Sudoeste;7;39.518;25.296;25.296;18.186;24.635;394.897;832.905
13/02/2022 11:05:00 p.m.;Toledo;21;49.406;38.638;49.406;21.942;40.351;483.765;972.177
14/02/2022 12:05:00 a.m.;Sudoeste;7;40.297;25.319;25.319;17.723;17.128;416.098;832.905
14/02/2022 12:05:00 a.m.;Toledo;21;49.516;39.142;49.516;21.755;26.394;516.069;972.177
14/02/2022 01:05:00 a.m.;Sudoeste;7;40.592;25.338;25.338;17.448;10.67;431.465;832.905
14/02/2022 01:05:00 a.m.;Toledo;21;49.675;39.335;49.675;20.966;19.042;537.946;972.177
14/02/2022 02:05:00 a.m.;Sudoeste;7;40.926;25.354;25.354;16.828;14.304;437.022;832.905
14/02/2022 02:05:00 a.m.;Toledo;21;49.873;39.493;49.873;20.18;0;549.317;972.177
14/02/2022 03:05:00 a.m.;Sudoeste;7;40.544;25.332;25.332;15.946;0;439.603;832.905
14/02/2022 03:05:00 a.m.;Toledo;21;50.042;39.022;50.042;19.415;0;549.317;972.177
14/02/2022 04:05:00 a.m.;Sudoeste;7;40.423;25.361;25.361;15.329;0;439.603;832.905
14/02/2022 04:05:00 a.m.;Toledo;21;50.003;38.936;50.003;19.085;3.239;549.647;972.177
14/02/2022 05:05:00 a.m.;Sudoeste;7;40.432;25.348;25.348;15.332;0;439.603;832.905
14/02/2022 05:05:00 a.m.;Toledo;21;49.931;38.777;49.931;19.395;3.41;552.857;972.177
14/02/2022 06:05:00 a.m.;Sudoeste;7;40.186;25.338;25.338;16.978;11.083;0.94;446.549
14/02/2022 06:05:00 a.m.;Toledo;21;49.825;38.484;49.825;20.599;17.676;3.643;558.235
14/02/2022 07:05:00 a.m.;Sudoeste;7;39.885;25.335;25.335;17.681;19.654;16.423;446.549
14/02/2022 07:05:00 a.m.;Toledo;21;49.69;38.248;49.69;21.047;22.428;21.501;558.235
14/02/2022 08:05:00 a.m.;Sudoeste;7;38.482;25.28;25.28;18.79;31.731;44.54;446.549
14/02/2022 08:05:00 a.m.;Toledo;21;49.434;37.845;49.434;23.586;36.329;52.449;558.235
14/02/2022 09:05:00 a.m.;Sudoeste;7;37.335;25.231;25.231;19.215;34.105;77.5;446.549
14/02/2022 09:05:00 a.m.;Toledo;21;49.14;37.412;49.14;25.251;39.576;91.367;558.235
14/02/2022 10:05:00 a.m.;Sudoeste;7;36.696;25.212;25.212;19.707;34.14;111.84;446.549
14/02/2022 10:05:00 a.m.;Toledo;21;49.02;37.393;49.02;26.154;41.015;131.713;558.235
14/02/2022 11:05:00 a.m.;Sudoeste;7;36.594;25.209;25.209;20.142;31.326;145.611;446.549
14/02/2022 11:05:00 a.m.;Toledo;21;49.049;37.46;49.049;26.826;40.774;172.608;558.235
14/02/2022 12:05:00 p.m.;Sudoeste;7;36.188;25.186;25.186;20.177;36.851;180.609;446.549
14/02/2022 12:05:00 p.m.;Toledo;21;49.097;37.359;49.097;27.306;40.996;213.444;558.235
14/02/2022 01:05:00 p.m.;Sudoeste;7;35.897;25.173;25.173;20.305;37.024;218.644;446.549
14/02/2022 01:05:00 p.m.;Toledo;21;49.15;37.09;49.15;27.502;45.698;255.429;558.235
14/02/2022 02:05:00 p.m.;Sudoeste;7;36.251;25.173;25.173;20.33;35.497;255.929;446.549
14/02/2022 02:05:00 p.m.;Toledo;21;49.198;37.379;49.198;27.046;45.324;300.997;558.235
14/02/2022 03:05:00 p.m.;Sudoeste;7;36.691;25.215;25.215;20.608;29.862;288.589;446.549
14/02/2022 03:05:00 p.m.;Toledo;21;49.324;37.922;49.324;28.295;38.767;344.078;558.235
14/02/2022 04:05:00 p.m.;Sudoeste;7;37.248;25.18;25.18;20.787;26.507;317.858;446.549
14/02/2022 04:05:00 p.m.;Toledo;21;49.497;37.984;49.497;28.027;32.956;378.766;558.235
14/02/2022 05:05:00 p.m.;Sudoeste;7;37.582;25.199;25.199;20.487;29.234;346.427;446.549
14/02/2022 05:05:00 p.m.;Toledo;21;49.647;37.946;49.647;26.492;33.448;411.967;558.235
14/02/2022 06:05:00 p.m.;Sudoeste;7;37.538;25.202;25.202;20.186;30.77;376.85;446.549
14/02/2022 06:05:00 p.m.;Toledo;21;49.767;37.811;49.767;26.036;34.043;445.732;558.235
14/02/2022 07:05:00 p.m.;Sudoeste;7;37.461;25.215;25.215;19.873;31.165;409.116;446.549
14/02/2022 07:05:00 p.m.;Toledo;21;49.815;37.547;49.815;26.297;35.936;480.37;558.235
14/02/2022 08:05:00 p.m.;Sudoeste;7;38.075;25.225;25.225;19.11;33.087;441.02;446.549
14/02/2022 08:05:00 p.m.;Toledo;21;49.806;37.917;49.806;24.356;40.655;520.325;558.235
14/02/2022 09:05:00 p.m.;Sudoeste;7;38.095;25.225;25.225;18.649;37.686;476.784;446.549
14/02/2022 09:05:00 p.m.;Toledo;21;49.709;37.821;49.709;23.639;44.095;560.629;558.235
14/02/2022 10:05:00 p.m.;Sudoeste;7;38.453;25.254;25.254;18.502;33.791;513.986;446.549
14/02/2022 10:05:00 p.m.;Toledo;21;49.613;38.037;49.613;23.277;46.03;607.442;558.235
14/02/2022 11:05:00 p.m.;Sudoeste;7;39.789;25.28;25.28;18.224;25.146;542.586;446.549
14/02/2022 11:05:00 p.m.;Toledo;21;49.627;38.921;49.627;22.598;33.79;650.884;558.235
15/02/2022 12:05:00 a.m.;Sudoeste;7;40.244;25.293;25.293;17.755;19.413;563.483;446.549
15/02/2022 12:05:00 a.m.;Toledo;21;49.738;39.09;49.738;22.276;24.093;678.285;558.235
15/02/2022 01:05:00 a.m.;Sudoeste;7;40.515;25.302;25.302;17.751;13.85;580.881;446.549
15/02/2022 01:05:00 a.m.;Toledo;21;49.83;39.239;49.83;22.109;21;701.13;558.235
15/02/2022 02:05:00 a.m.;Sudoeste;7;40.916;25.283;25.283;17.333;0;590.182;446.549
15/02/2022 02:05:00 a.m.;Toledo;21;50.047;39.546;50.047;22.073;10.854;717.084;558.235
15/02/2022 03:05:00 a.m.;Sudoeste;7;40.515;25.309;25.309;16.837;0;593.845;446.549
15/02/2022 03:05:00 a.m.;Toledo;21;50.008;39.094;50.008;20.827;0;718.63;558.235
15/02/2022 04:05:00 a.m.;Sudoeste;7;40.394;25.319;25.319;16.227;0;593.845;446.549
15/02/2022 04:05:00 a.m.;Toledo;21;49.95;38.931;49.95;20.514;0;718.63;558.235
15/02/2022 05:05:00 a.m.;Sudoeste;7;40.35;25.309;25.309;16.083;0;593.845;446.549
15/02/2022 05:05:00 a.m.;Toledo;21;49.878;38.787;49.878;19.899;0;718.63;558.235
15/02/2022 06:05:00 a.m.;Sudoeste;7;40.06;25.306;25.306;17.288;8.021;0.768;599.032
15/02/2022 06:05:00 a.m.;Toledo;21;49.82;38.503;49.82;20.786;16.236;3.3;720.818
15/02/2022 07:05:00 a.m.;Sudoeste;7;39.856;25.26;25.26;17.886;21.376;14.212;599.032
15/02/2022 07:05:00 a.m.;Toledo;21;49.888;38.393;49.888;21.242;16.265;19.424;720.818
15/02/2022 08:05:00 a.m.;Sudoeste;7;38.433;25.238;25.238;18.934;29.641;41.191;599.032
15/02/2022 08:05:00 a.m.;Toledo;21;49.753;37.826;49.753;24.417;34.187;47.774;720.818
15/02/2022 09:05:00 a.m.;Sudoeste;7;36.982;25.186;25.186;19.573;31.075;73.501;599.032
15/02/2022 09:05:00 a.m.;Toledo;21;49.675;37.398;49.675;25.902;38.806;84.711;720.818
15/02/2022 10:05:00 a.m.;Sudoeste;7;36.619;25.186;25.186;20.311;29.574;104.96;599.032
15/02/2022 10:05:00 a.m.;Toledo;21;49.463;37.407;49.463;26.818;38.3;123.252;720.818
15/02/2022 11:05:00 a.m.;Sudoeste;7;36.444;25.17;25.17;20.608;29.881;136.318;599.032
15/02/2022 11:05:00 a.m.;Toledo;21;49.227;37.475;49.227;27.449;37.606;161.091;720.818
15/02/2022 12:05:00 p.m.;Sudoeste;7;36.014;25.144;25.144;20.608;35.654;169.207;599.032
15/02/2022 12:05:00 p.m.;Toledo;21;49.097;37.321;49.097;27.811;37.535;198.54;720.818
15/02/2022 01:05:00 p.m.;Sudoeste;7;35.883;25.141;25.141;20.602;36.515;205.058;599.032
15/02/2022 01:05:00 p.m.;Toledo;21;49.025;37.129;49.025;27.953;44.642;239.271;720.818
15/02/2022 02:05:00 p.m.;Sudoeste;7;36.348;25.138;25.138;20.653;33.476;242.119;599.032
15/02/2022 02:05:00 p.m.;Toledo;21;49.044;37.379;49.044;27.363;44.344;283.854;720.818
15/02/2022 03:05:00 p.m.;Sudoeste;7;37.073;25.157;25.157;20.918;30.464;274.665;599.032
15/02/2022 03:05:00 p.m.;Toledo;21;49.112;37.907;49.112;28.47;37.658;326.182;720.818
15/02/2022 04:05:00 p.m.;Sudoeste;7;37.383;25.157;25.157;20.925;27.893;302.899;599.032
15/02/2022 04:05:00 p.m.;Toledo;21;49.193;38.008;49.193;28.173;31.504;359.967;720.818
15/02/2022 05:05:00 p.m.;Sudoeste;7;37.785;25.157;25.157;20.797;29.142;331.003;599.032
15/02/2022 05:05:00 p.m.;Toledo;21;49.179;37.979;49.179;26.614;31.737;391.578;720.818
15/02/2022 06:05:00 p.m.;Sudoeste;7;37.659;25.183;25.183;20.5;32.181;360.918;599.032
15/02/2022 06:05:00 p.m.;Toledo;21;49.155;37.744;49.155;26.167;32.28;423.22;720.818
15/02/2022 07:05:00 p.m.;Sudoeste;7;37.533;25.183;25.183;20.177;29.724;390.911;599.032
